date,number,latitude,longitude,tp
2017-04-03,0,35.0,129.0,0.48
2017-04-03,0,34.0,126.0,0.3
2017-04-03,0,34.0,127.0,0.38
2017-04-03,0,34.0,128.0,0.24
2017-04-03,0,34.0,129.0,0.27
2017-04-03,0,33.0,126.0,0.3
2017-04-03,0,33.0,127.0,0.38
2017-04-03,0,33.0,128.0,1.8
2017-04-03,0,33.0,129.0,1.8
2017-04-03,1,40.0,126.0,0.0
2017-04-03,1,40.0,127.0,0.0
2017-04-03,1,40.0,128.0,0.0
2017-04-03,1,40.0,129.0,0.0
2017-04-03,1,39.0,126.0,0.0
2017-04-03,1,39.0,127.0,0.0
2017-04-03,1,39.0,128.0,0.0
2017-04-03,1,39.0,129.0,0.0
2017-04-03,1,38.0,126.0,0.0
2017-04-03,1,38.0,127.0,0.0
2017-04-03,1,38.0,128.0,0.0
2017-04-03,1,38.0,129.0,0.03
2017-04-03,1,37.0,126.0,0.0
2017-04-03,1,37.0,127.0,0.0
2017-04-03,1,37.0,128.0,0.0
2017-04-03,1,37.0,129.0,0.03
2017-04-03,1,36.0,126.0,0.0
2017-04-03,1,36.0,127.0,0.08
2017-04-03,1,36.0,128.0,0.08
2017-04-03,1,36.0,129.0,0.03
2017-04-03,1,35.0,126.0,0.08
2017-04-03,1,35.0,127.0,0.16
2017-04-03,1,35.0,128.0,0.46
2017-04-03,1,35.0,129.0,0.4
2017-04-03,1,34.0,126.0,0.13
2017-04-03,1,34.0,127.0,0.38
2017-04-03,1,34.0,128.0,0.67
2017-04-03,1,34.0,129.0,0.91
2017-04-03,1,33.0,126.0,0.11
2017-04-03,1,33.0,127.0,0.35
2017-04-03,1,33.0,128.0,0.64
2017-04-03,1,33.0,129.0,0.91
2017-04-03,2,40.0,126.0,0.0
2017-04-03,2,40.0,127.0,0.0
2017-04-03,2,40.0,128.0,0.0
2017-04-03,2,40.0,129.0,0.0
2017-04-03,2,39.0,126.0,0.03
2017-04-03,2,39.0,127.0,0.03
2017-04-03,2,39.0,128.0,0.03
2017-04-03,2,39.0,129.0,0.03
2017-04-03,2,38.0,126.0,0.08
2017-04-03,2,38.0,127.0,0.05
2017-04-03,2,38.0,128.0,0.05
2017-04-03,2,38.0,129.0,0.21
2017-04-03,2,37.0,126.0,0.08
2017-04-03,2,37.0,127.0,0.05
2017-04-03,2,37.0,128.0,0.43
2017-04-03,2,37.0,129.0,0.59
2017-04-03,2,36.0,126.0,0.08
2017-04-03,2,36.0,127.0,0.16
2017-04-03,2,36.0,128.0,0.54
2017-04-03,2,36.0,129.0,2.28
2017-04-03,2,35.0,126.0,0.05
2017-04-03,2,35.0,127.0,0.13
2017-04-03,2,35.0,128.0,1.07
2017-04-03,2,35.0,129.0,2.82
2017-04-03,2,34.0,126.0,0.64
2017-04-03,2,34.0,127.0,0.08
2017-04-03,2,34.0,128.0,1.02
2017-04-03,2,34.0,129.0,2.47
2017-04-03,2,33.0,126.0,1.18
2017-04-03,2,33.0,127.0,0.62
2017-04-03,2,33.0,128.0,0.11
2017-04-03,2,33.0,129.0,1.58
2017-04-03,3,40.0,126.0,0.0
2017-04-03,3,40.0,127.0,0.0
2017-04-03,3,40.0,128.0,0.0
2017-04-03,3,40.0,129.0,0.0
2017-04-03,3,39.0,126.0,0.0
2017-04-03,3,39.0,127.0,0.0
2017-04-03,3,39.0,128.0,0.0
2017-04-03,3,39.0,129.0,0.0
2017-04-03,3,38.0,126.0,0.0
2017-04-03,3,38.0,127.0,0.0
2017-04-03,3,38.0,128.0,0.0
2017-04-03,3,38.0,129.0,0.0
2017-04-03,3,37.0,126.0,0.0
2017-04-03,3,37.0,127.0,0.0
2017-04-03,3,37.0,128.0,0.0
2017-04-03,3,37.0,129.0,0.0
2017-04-03,3,36.0,126.0,0.11
2017-04-03,3,36.0,127.0,0.0
2017-04-03,3,36.0,128.0,0.0
2017-04-03,3,36.0,129.0,0.0
2017-04-03,3,35.0,126.0,0.19
2017-04-03,3,35.0,127.0,0.05
2017-04-03,3,35.0,128.0,0.03
2017-04-03,3,35.0,129.0,0.03
2017-04-03,3,34.0,126.0,0.62
2017-04-03,3,34.0,127.0,0.08
2017-04-03,3,34.0,128.0,0.03
2017-04-03,3,34.0,129.0,0.11
2017-04-03,3,33.0,126.0,0.56
2017-04-03,3,33.0,127.0,0.03
2017-04-03,3,33.0,128.0,0.03
2017-04-03,3,33.0,129.0,0.11
2017-04-03,4,40.0,126.0,0.0
2017-04-03,4,40.0,127.0,0.0
2017-04-03,4,40.0,128.0,0.0
2017-04-03,4,40.0,129.0,0.11
2017-04-03,4,39.0,126.0,0.0
2017-04-03,4,39.0,127.0,0.0
2017-04-03,4,39.0,128.0,0.0
2017-04-03,4,39.0,129.0,0.11
2017-04-03,4,38.0,126.0,0.0
2017-04-03,4,38.0,127.0,0.0
2017-04-03,4,38.0,128.0,0.0
2017-04-03,4,38.0,129.0,0.05
2017-04-03,4,37.0,126.0,0.0
2017-04-03,4,37.0,127.0,0.0
2017-04-03,4,37.0,128.0,0.0
2017-04-03,4,37.0,129.0,0.05
2017-04-03,4,36.0,126.0,0.0
2017-04-03,4,36.0,127.0,0.0
2017-04-03,4,36.0,128.0,0.0
2017-04-03,4,36.0,129.0,0.0
2017-04-03,4,35.0,126.0,0.03
2017-04-03,4,35.0,127.0,0.03
2017-04-03,4,35.0,128.0,0.0
2017-04-03,4,35.0,129.0,0.0
2017-04-03,4,34.0,126.0,0.08
2017-04-03,4,34.0,127.0,0.05
2017-04-03,4,34.0,128.0,0.05
2017-04-03,4,34.0,129.0,0.03
2017-04-03,4,33.0,126.0,0.16
2017-04-03,4,33.0,127.0,0.16
2017-04-03,4,33.0,128.0,0.08
2017-04-03,4,33.0,129.0,0.05
2017-04-03,5,40.0,126.0,0.0
2017-04-03,5,40.0,127.0,0.0
2017-04-03,5,40.0,128.0,0.0
2017-04-03,5,40.0,129.0,0.0
2017-04-03,5,39.0,126.0,0.0
2017-04-03,5,39.0,127.0,0.0
2017-04-03,5,39.0,128.0,0.0
2017-04-03,5,39.0,129.0,0.0
2017-04-03,5,38.0,126.0,0.03
2017-04-03,5,38.0,127.0,0.03
2017-04-03,5,38.0,128.0,0.03
2017-04-03,5,38.0,129.0,0.21
2017-04-03,5,37.0,126.0,0.38
2017-04-03,5,37.0,127.0,0.4
2017-04-03,5,37.0,128.0,2.71
2017-04-03,5,37.0,129.0,2.9
2017-04-03,5,36.0,126.0,2.09
2017-04-03,5,36.0,127.0,6.88
2017-04-03,5,36.0,128.0,9.19
2017-04-03,5,36.0,129.0,5.16
2017-04-03,5,35.0,126.0,5.91
2017-04-03,5,35.0,127.0,10.72
2017-04-03,5,35.0,128.0,8.14
2017-04-03,5,35.0,129.0,4.06
2017-04-03,5,34.0,126.0,6.2
2017-04-03,5,34.0,127.0,4.59
2017-04-03,5,34.0,128.0,1.99
2017-04-03,5,34.0,129.0,1.77
2017-04-03,5,33.0,126.0,3.17
2017-04-03,5,33.0,127.0,1.53
2017-04-03,5,33.0,128.0,0.83
2017-04-03,5,33.0,129.0,0.59
2017-04-03,6,40.0,126.0,0.0
2017-04-03,6,40.0,127.0,0.0
2017-04-03,6,40.0,128.0,0.0
2017-04-03,6,40.0,129.0,0.0
2017-04-03,6,39.0,126.0,0.0
2017-04-03,6,39.0,127.0,0.0
2017-04-03,6,39.0,128.0,0.0
2017-04-03,6,39.0,129.0,0.0
2017-04-03,6,38.0,126.0,0.0
2017-04-03,6,38.0,127.0,0.0
2017-04-03,6,38.0,128.0,0.0
2017-04-03,6,38.0,129.0,0.03
2017-04-03,6,37.0,126.0,0.0
2017-04-03,6,37.0,127.0,0.0
2017-04-03,6,37.0,128.0,0.0
2017-04-03,6,37.0,129.0,0.03
2017-04-03,6,36.0,126.0,0.21
2017-04-03,6,36.0,127.0,0.0
2017-04-03,6,36.0,128.0,0.0
2017-04-03,6,36.0,129.0,0.48
2017-04-03,6,35.0,126.0,0.27
2017-04-03,6,35.0,127.0,0.05
2017-04-03,6,35.0,128.0,0.03
2017-04-03,6,35.0,129.0,0.51
2017-04-03,6,34.0,126.0,0.13
2017-04-03,6,34.0,127.0,0.13
2017-04-03,6,34.0,128.0,0.08
2017-04-03,6,34.0,129.0,0.19
2017-04-03,6,33.0,126.0,0.46
2017-04-03,6,33.0,127.0,0.46
2017-04-03,6,33.0,128.0,0.21
2017-04-03,6,33.0,129.0,0.3
2017-04-03,7,40.0,126.0,0.0
2017-04-03,7,40.0,127.0,0.0
2017-04-03,7,40.0,128.0,0.0
2017-04-03,7,40.0,129.0,0.0
2017-04-03,7,39.0,126.0,0.0
2017-04-03,7,39.0,127.0,0.0
2017-04-03,7,39.0,128.0,0.0
2017-04-03,7,39.0,129.0,0.0
2017-04-03,7,38.0,126.0,0.16
2017-04-03,7,38.0,127.0,0.0
2017-04-03,7,38.0,128.0,0.0
2017-04-03,7,38.0,129.0,0.0
2017-04-03,7,37.0,126.0,0.48
2017-04-03,7,37.0,127.0,0.32
2017-04-03,7,37.0,128.0,0.0
2017-04-03,7,37.0,129.0,0.0
2017-04-03,7,36.0,126.0,2.12
2017-04-03,7,36.0,127.0,0.48
2017-04-03,7,36.0,128.0,0.16
2017-04-03,7,36.0,129.0,0.24
2017-04-03,7,35.0,126.0,3.06
2017-04-03,7,35.0,127.0,1.42
2017-04-03,7,35.0,128.0,0.24
2017-04-03,7,35.0,129.0,0.3
2017-04-03,7,34.0,126.0,3.38
2017-04-03,7,34.0,127.0,2.12
2017-04-03,7,34.0,128.0,0.91
2017-04-03,7,34.0,129.0,0.11
2017-04-03,7,33.0,126.0,3.73
2017-04-03,7,33.0,127.0,2.44
2017-04-03,7,33.0,128.0,0.97
2017-04-03,7,33.0,129.0,0.13
2017-04-03,8,40.0,126.0,0.0
2017-04-03,8,40.0,127.0,0.0
2017-04-03,8,40.0,128.0,0.0
2017-04-03,8,40.0,129.0,0.0
2017-04-03,8,39.0,126.0,0.0
2017-04-03,8,39.0,127.0,0.0
2017-04-03,8,39.0,128.0,0.0
2017-04-03,8,39.0,129.0,0.0
2017-04-03,8,38.0,126.0,0.0
2017-04-03,8,38.0,127.0,0.0
2017-04-03,8,38.0,128.0,0.0
2017-04-03,8,38.0,129.0,0.16
2017-04-03,8,37.0,126.0,0.0
2017-04-03,8,37.0,127.0,0.0
2017-04-03,8,37.0,128.0,0.62
2017-04-03,8,37.0,129.0,0.78
2017-04-03,8,36.0,126.0,0.46
2017-04-03,8,36.0,127.0,0.16
2017-04-03,8,36.0,128.0,0.81
2017-04-03,8,36.0,129.0,2.18
2017-04-03,8,35.0,126.0,1.61
2017-04-03,8,35.0,127.0,1.29
2017-04-03,8,35.0,128.0,0.43
2017-04-03,8,35.0,129.0,1.83
2017-04-03,8,34.0,126.0,3.87
2017-04-03,8,34.0,127.0,2.26
2017-04-03,8,34.0,128.0,1.37
2017-04-03,8,34.0,129.0,0.35
2017-04-03,8,33.0,126.0,5.24
2017-04-03,8,33.0,127.0,3.63
2017-04-03,8,33.0,128.0,1.45
2017-04-03,8,33.0,129.0,0.4
2017-04-03,9,40.0,126.0,0.0
2017-04-03,9,40.0,127.0,0.0
2017-04-03,9,40.0,128.0,0.0
2017-04-03,9,40.0,129.0,0.0
2017-04-03,9,39.0,126.0,0.0
2017-04-03,9,39.0,127.0,0.0
2017-04-03,9,39.0,128.0,0.0
2017-04-03,9,39.0,129.0,0.0
2017-04-03,9,38.0,126.0,0.0
2017-04-03,9,38.0,127.0,0.0
2017-04-03,9,38.0,128.0,0.0
2017-04-03,9,38.0,129.0,0.0
2017-04-03,9,37.0,126.0,0.0
2017-04-03,9,37.0,127.0,0.0
2017-04-03,9,37.0,128.0,0.0
2017-04-03,9,37.0,129.0,0.0
2017-04-03,9,36.0,126.0,0.0
2017-04-03,9,36.0,127.0,0.0
2017-04-03,9,36.0,128.0,0.03
2017-04-03,9,36.0,129.0,0.13
2017-04-03,9,35.0,126.0,0.0
2017-04-03,9,35.0,127.0,0.0
2017-04-03,9,35.0,128.0,0.03
2017-04-03,9,35.0,129.0,0.13
2017-04-03,9,34.0,126.0,0.03
2017-04-03,9,34.0,127.0,0.0
2017-04-03,9,34.0,128.0,0.03
2017-04-03,9,34.0,129.0,0.03
2017-04-03,9,33.0,126.0,0.05
2017-04-03,9,33.0,127.0,0.03
2017-04-03,9,33.0,128.0,0.03
2017-04-03,9,33.0,129.0,0.03
2017-04-04,0,40.0,126.0,0.35
2017-04-04,0,40.0,127.0,0.0
2017-04-04,0,40.0,128.0,0.0
2017-04-04,0,40.0,129.0,0.0
2017-04-04,0,39.0,126.0,0.54
2017-04-04,0,39.0,127.0,0.19
2017-04-04,0,39.0,128.0,0.0
2017-04-04,0,39.0,129.0,0.0
2017-04-04,0,38.0,126.0,0.35
2017-04-04,0,38.0,127.0,0.19
2017-04-04,0,38.0,128.0,0.0
2017-04-04,0,38.0,129.0,0.19
2017-04-04,0,37.0,126.0,0.32
2017-04-04,0,37.0,127.0,0.16
2017-04-04,0,37.0,128.0,0.05
2017-04-04,0,37.0,129.0,0.24
2017-04-04,0,36.0,126.0,2.23
2017-04-04,0,36.0,127.0,2.26
2017-04-04,0,36.0,128.0,2.15
2017-04-04,0,36.0,129.0,1.83
2017-04-04,0,35.0,126.0,4.19
2017-04-04,0,35.0,127.0,4.19
2017-04-04,0,35.0,128.0,5.18
2017-04-04,0,35.0,129.0,4.86
2017-04-04,0,34.0,126.0,2.55
2017-04-04,0,34.0,127.0,5.91
2017-04-04,0,34.0,128.0,6.96
2017-04-04,0,34.0,129.0,7.39
2017-04-04,0,33.0,126.0,2.2
2017-04-04,0,33.0,127.0,5.64
2017-04-04,0,33.0,128.0,10.18
2017-04-04,0,33.0,129.0,10.61
2017-04-04,1,40.0,126.0,0.0
2017-04-04,1,40.0,127.0,0.0
2017-04-04,1,40.0,128.0,0.0
2017-04-04,1,40.0,129.0,0.0
2017-04-04,1,39.0,126.0,0.0
2017-04-04,1,39.0,127.0,0.0
2017-04-04,1,39.0,128.0,0.0
2017-04-04,1,39.0,129.0,0.0
2017-04-04,1,38.0,126.0,0.03
2017-04-04,1,38.0,127.0,0.0
2017-04-04,1,38.0,128.0,0.0
2017-04-04,1,38.0,129.0,0.03
2017-04-04,1,37.0,126.0,0.05
2017-04-04,1,37.0,127.0,0.03
2017-04-04,1,37.0,128.0,0.03
2017-04-04,1,37.0,129.0,0.03
2017-04-04,1,36.0,126.0,1.15
2017-04-04,1,36.0,127.0,0.38
2017-04-04,1,36.0,128.0,0.35
2017-04-04,1,36.0,129.0,0.11
2017-04-04,1,35.0,126.0,3.09
2017-04-04,1,35.0,127.0,2.31
2017-04-04,1,35.0,128.0,3.36
2017-04-04,1,35.0,129.0,3.12
2017-04-04,1,34.0,126.0,2.61
2017-04-04,1,34.0,127.0,6.23
2017-04-04,1,34.0,128.0,7.31
2017-04-04,1,34.0,129.0,12.11
2017-04-04,1,33.0,126.0,4.75
2017-04-04,1,33.0,127.0,8.38
2017-04-04,1,33.0,128.0,12.35
2017-04-04,1,33.0,129.0,17.27
2017-04-04,2,40.0,126.0,0.0
2017-04-04,2,40.0,127.0,0.0
2017-04-04,2,40.0,128.0,0.0
2017-04-04,2,40.0,129.0,0.0
2017-04-04,2,39.0,126.0,0.03
2017-04-04,2,39.0,127.0,0.03
2017-04-04,2,39.0,128.0,0.03
2017-04-04,2,39.0,129.0,0.03
2017-04-04,2,38.0,126.0,0.78
2017-04-04,2,38.0,127.0,0.08
2017-04-04,2,38.0,128.0,0.08
2017-04-04,2,38.0,129.0,0.35
2017-04-04,2,37.0,126.0,3.03
2017-04-04,2,37.0,127.0,2.34
2017-04-04,2,37.0,128.0,2.77
2017-04-04,2,37.0,129.0,3.03
2017-04-04,2,36.0,126.0,7.41
2017-04-04,2,36.0,127.0,9.99
2017-04-04,2,36.0,128.0,10.45
2017-04-04,2,36.0,129.0,11.28
2017-04-04,2,35.0,126.0,11.31
2017-04-04,2,35.0,127.0,13.94
2017-04-04,2,35.0,128.0,21.0
2017-04-04,2,35.0,129.0,21.83
2017-04-04,2,34.0,126.0,11.2
2017-04-04,2,34.0,127.0,17.48
2017-04-04,2,34.0,128.0,24.65
2017-04-04,2,34.0,129.0,22.91
2017-04-04,2,33.0,126.0,12.41
2017-04-04,2,33.0,127.0,18.77
2017-04-04,2,33.0,128.0,21.78
2017-04-04,2,33.0,129.0,19.95
2017-04-04,3,40.0,126.0,0.75
2017-04-04,3,40.0,127.0,0.19
2017-04-04,3,40.0,128.0,0.05
2017-04-04,3,40.0,129.0,0.0
2017-04-04,3,39.0,126.0,0.83
2017-04-04,3,39.0,127.0,0.27
2017-04-04,3,39.0,128.0,0.05
2017-04-04,3,39.0,129.0,0.0
2017-04-04,3,38.0,126.0,1.53
2017-04-04,3,38.0,127.0,0.24
2017-04-04,3,38.0,128.0,0.03
2017-04-04,3,38.0,129.0,0.0
2017-04-04,3,37.0,126.0,2.2
2017-04-04,3,37.0,127.0,0.91
2017-04-04,3,37.0,128.0,0.7
2017-04-04,3,37.0,129.0,0.64
2017-04-04,3,36.0,126.0,11.04
2017-04-04,3,36.0,127.0,14.13
2017-04-04,3,36.0,128.0,13.86
2017-04-04,3,36.0,129.0,2.69
2017-04-04,3,35.0,126.0,35.05
2017-04-04,3,35.0,127.0,38.22
2017-04-04,3,35.0,128.0,28.33
2017-04-04,3,35.0,129.0,16.95
2017-04-04,3,34.0,126.0,46.97
2017-04-04,3,34.0,127.0,50.76
2017-04-04,3,34.0,128.0,40.74
2017-04-04,3,34.0,129.0,21.24
2017-04-04,3,33.0,126.0,45.66
2017-04-04,3,33.0,127.0,49.44
2017-04-04,3,33.0,128.0,35.96
2017-04-04,3,33.0,129.0,16.22
2017-04-04,4,40.0,126.0,0.0
2017-04-04,4,40.0,127.0,0.0
2017-04-04,4,40.0,128.0,0.0
2017-04-04,4,40.0,129.0,0.11
2017-04-04,4,39.0,126.0,0.0
2017-04-04,4,39.0,127.0,0.0
2017-04-04,4,39.0,128.0,0.0
2017-04-04,4,39.0,129.0,0.11
2017-04-04,4,38.0,126.0,0.0
2017-04-04,4,38.0,127.0,0.0
2017-04-04,4,38.0,128.0,0.0
2017-04-04,4,38.0,129.0,0.19
2017-04-04,4,37.0,126.0,0.03
2017-04-04,4,37.0,127.0,0.03
2017-04-04,4,37.0,128.0,0.46
2017-04-04,4,37.0,129.0,0.64
2017-04-04,4,36.0,126.0,1.18
2017-04-04,4,36.0,127.0,1.07
2017-04-04,4,36.0,128.0,1.53
2017-04-04,4,36.0,129.0,2.61
2017-04-04,4,35.0,126.0,2.98
2017-04-04,4,35.0,127.0,2.9
2017-04-04,4,35.0,128.0,6.15
2017-04-04,4,35.0,129.0,7.22
2017-04-04,4,34.0,126.0,6.69
2017-04-04,4,34.0,127.0,7.36
2017-04-04,4,34.0,128.0,10.64
2017-04-04,4,34.0,129.0,7.71
2017-04-04,4,33.0,126.0,11.92
2017-04-04,4,33.0,127.0,12.62
2017-04-04,4,33.0,128.0,12.84
2017-04-04,4,33.0,129.0,9.86
2017-04-04,5,40.0,126.0,0.08
2017-04-04,5,40.0,127.0,0.0
2017-04-04,5,40.0,128.0,0.0
2017-04-04,5,40.0,129.0,0.0
2017-04-04,5,39.0,126.0,0.08
2017-04-04,5,39.0,127.0,0.03
2017-04-04,5,39.0,128.0,0.0
2017-04-04,5,39.0,129.0,0.0
2017-04-04,5,38.0,126.0,0.08
2017-04-04,5,38.0,127.0,0.11
2017-04-04,5,38.0,128.0,0.11
2017-04-04,5,38.0,129.0,2.63
2017-04-04,5,37.0,126.0,2.52
2017-04-04,5,37.0,127.0,2.58
2017-04-04,5,37.0,128.0,9.88
2017-04-04,5,37.0,129.0,12.41
2017-04-04,5,36.0,126.0,7.33
2017-04-04,5,36.0,127.0,15.23
2017-04-04,5,36.0,128.0,22.56
2017-04-04,5,36.0,129.0,17.03
2017-04-04,5,35.0,126.0,13.64
2017-04-04,5,35.0,127.0,21.62
2017-04-04,5,35.0,128.0,24.87
2017-04-04,5,35.0,129.0,19.34
2017-04-04,5,34.0,126.0,15.2
2017-04-04,5,34.0,127.0,21.27
2017-04-04,5,34.0,128.0,24.63
2017-04-04,5,34.0,129.0,27.5
2017-04-04,5,33.0,126.0,17.38
2017-04-04,5,33.0,127.0,23.55
2017-04-04,5,33.0,128.0,28.28
2017-04-04,5,33.0,129.0,31.13
2017-04-04,6,40.0,126.0,0.4
2017-04-04,6,40.0,127.0,0.21
2017-04-04,6,40.0,128.0,0.03
2017-04-04,6,40.0,129.0,0.05
2017-04-04,6,39.0,126.0,0.4
2017-04-04,6,39.0,127.0,0.21
2017-04-04,6,39.0,128.0,0.78
2017-04-04,6,39.0,129.0,0.81
2017-04-04,6,38.0,126.0,0.75
2017-04-04,6,38.0,127.0,3.97
2017-04-04,6,38.0,128.0,4.57
2017-04-04,6,38.0,129.0,10.23
2017-04-04,6,37.0,126.0,5.83
2017-04-04,6,37.0,127.0,9.1
2017-04-04,6,37.0,128.0,16.41
2017-04-04,6,37.0,129.0,22.13
2017-04-04,6,36.0,126.0,12.57
2017-04-04,6,36.0,127.0,15.34
2017-04-04,6,36.0,128.0,22.72
2017-04-04,6,36.0,129.0,22.48
2017-04-04,6,35.0,126.0,14.72
2017-04-04,6,35.0,127.0,17.54
2017-04-04,6,35.0,128.0,21.83
2017-04-04,6,35.0,129.0,21.51
2017-04-04,6,34.0,126.0,11.01
2017-04-04,6,34.0,127.0,21.0
2017-04-04,6,34.0,128.0,25.33
2017-04-04,6,34.0,129.0,16.57
2017-04-04,6,33.0,126.0,17.89
2017-04-04,6,33.0,127.0,27.96
2017-04-04,6,33.0,128.0,21.46
2017-04-04,6,33.0,129.0,12.6
2017-04-04,7,40.0,126.0,0.27
2017-04-04,7,40.0,127.0,0.03
2017-04-04,7,40.0,128.0,0.0
2017-04-04,7,40.0,129.0,0.0
2017-04-04,7,39.0,126.0,2.23
2017-04-04,7,39.0,127.0,1.99
2017-04-04,7,39.0,128.0,1.85
2017-04-04,7,39.0,129.0,1.83
2017-04-04,7,38.0,126.0,6.74
2017-04-04,7,38.0,127.0,8.67
2017-04-04,7,38.0,128.0,8.57
2017-04-04,7,38.0,129.0,9.59
2017-04-04,7,37.0,126.0,12.65
2017-04-04,7,37.0,127.0,14.58
2017-04-04,7,37.0,128.0,13.46
2017-04-04,7,37.0,129.0,14.5
2017-04-04,7,36.0,126.0,16.03
2017-04-04,7,36.0,127.0,14.4
2017-04-04,7,36.0,128.0,13.24
2017-04-04,7,36.0,129.0,12.6
2017-04-04,7,35.0,126.0,15.23
2017-04-04,7,35.0,127.0,13.59
2017-04-04,7,35.0,128.0,11.6
2017-04-04,7,35.0,129.0,10.93
2017-04-04,7,34.0,126.0,11.09
2017-04-04,7,34.0,127.0,14.15
2017-04-04,7,34.0,128.0,12.14
2017-04-04,7,34.0,129.0,7.01
2017-04-04,7,33.0,126.0,8.3
2017-04-04,7,33.0,127.0,11.39
2017-04-04,7,33.0,128.0,9.32
2017-04-04,7,33.0,129.0,4.16
2017-04-04,8,40.0,126.0,0.0
2017-04-04,8,40.0,127.0,0.11
2017-04-04,8,40.0,128.0,0.59
2017-04-04,8,40.0,129.0,1.85
2017-04-04,8,39.0,126.0,0.05
2017-04-04,8,39.0,127.0,0.16
2017-04-04,8,39.0,128.0,0.81
2017-04-04,8,39.0,129.0,2.09
2017-04-04,8,38.0,126.0,0.81
2017-04-04,8,38.0,127.0,3.95
2017-04-04,8,38.0,128.0,4.62
2017-04-04,8,38.0,129.0,7.84
2017-04-04,8,37.0,126.0,7.55
2017-04-04,8,37.0,127.0,10.77
2017-04-04,8,37.0,128.0,20.63
2017-04-04,8,37.0,129.0,23.88
2017-04-04,8,36.0,126.0,16.19
2017-04-04,8,36.0,127.0,25.59
2017-04-04,8,36.0,128.0,35.53
2017-04-04,8,36.0,129.0,40.82
2017-04-04,8,35.0,126.0,35.18
2017-04-04,8,35.0,127.0,44.66
2017-04-04,8,35.0,128.0,40.9
2017-04-04,8,35.0,129.0,46.25
2017-04-04,8,34.0,126.0,43.32
2017-04-04,8,34.0,127.0,55.62
2017-04-04,8,34.0,128.0,51.86
2017-04-04,8,34.0,129.0,42.17
2017-04-04,8,33.0,126.0,38.0
2017-04-04,8,33.0,127.0,50.44
2017-04-04,8,33.0,128.0,52.34
2017-04-04,8,33.0,129.0,42.59
2017-04-04,9,40.0,126.0,0.08
2017-04-04,9,40.0,127.0,0.05
2017-04-04,9,40.0,128.0,0.0
2017-04-04,9,40.0,129.0,0.0
2017-04-04,9,39.0,126.0,0.03
2017-04-04,9,39.0,127.0,0.0
2017-04-04,9,39.0,128.0,0.0
2017-04-04,9,39.0,129.0,0.0
2017-04-04,9,38.0,126.0,0.0
2017-04-04,9,38.0,127.0,0.0
2017-04-04,9,38.0,128.0,0.0
2017-04-04,9,38.0,129.0,0.0
2017-04-04,9,37.0,126.0,0.0
2017-04-04,9,37.0,127.0,0.0
2017-04-04,9,37.0,128.0,0.0
2017-04-04,9,37.0,129.0,0.0
2017-04-04,9,36.0,126.0,0.32
2017-04-04,9,36.0,127.0,0.24
2017-04-04,9,36.0,128.0,0.24
2017-04-04,9,36.0,129.0,0.16
2017-04-04,9,35.0,126.0,1.24
2017-04-04,9,35.0,127.0,1.15
2017-04-04,9,35.0,128.0,0.54
2017-04-04,9,35.0,129.0,0.46
2017-04-04,9,34.0,126.0,4.67
2017-04-04,9,34.0,127.0,3.84
2017-04-04,9,34.0,128.0,3.22
2017-04-04,9,34.0,129.0,1.29
2017-04-04,9,33.0,126.0,9.35
2017-04-04,9,33.0,127.0,8.49
2017-04-04,9,33.0,128.0,6.98
2017-04-04,9,33.0,129.0,5.05
2017-04-05,0,40.0,126.0,1.24
2017-04-05,0,40.0,127.0,0.05
2017-04-05,0,40.0,128.0,0.03
2017-04-05,0,40.0,129.0,0.0
2017-04-05,0,39.0,126.0,3.14
2017-04-05,0,39.0,127.0,1.96
2017-04-05,0,39.0,128.0,0.11
2017-04-05,0,39.0,129.0,0.08
2017-04-05,0,38.0,126.0,3.68
2017-04-05,0,38.0,127.0,3.6
2017-04-05,0,38.0,128.0,1.69
2017-04-05,0,38.0,129.0,0.3
2017-04-05,0,37.0,126.0,3.17
2017-04-05,0,37.0,127.0,3.06
2017-04-05,0,37.0,128.0,2.18
2017-04-05,0,37.0,129.0,0.75
2017-04-05,0,36.0,126.0,11.2
2017-04-05,0,36.0,127.0,6.61
2017-04-05,0,36.0,128.0,5.72
2017-04-05,0,36.0,129.0,3.38
2017-04-05,0,35.0,126.0,18.64
2017-04-05,0,35.0,127.0,13.97
2017-04-05,0,35.0,128.0,12.22
2017-04-05,0,35.0,129.0,9.86
2017-04-05,0,34.0,126.0,24.87
2017-04-05,0,34.0,127.0,17.94
2017-04-05,0,34.0,128.0,16.19
2017-04-05,0,34.0,129.0,12.25
2017-04-05,0,33.0,126.0,23.37
2017-04-05,0,33.0,127.0,16.41
2017-04-05,0,33.0,128.0,16.79
2017-04-05,0,33.0,129.0,12.78
2017-04-05,1,40.0,126.0,0.08
2017-04-05,1,40.0,127.0,0.0
2017-04-05,1,40.0,128.0,0.0
2017-04-05,1,40.0,129.0,0.0
2017-04-05,1,39.0,126.0,0.3
2017-04-05,1,39.0,127.0,0.21
2017-04-05,1,39.0,128.0,0.0
2017-04-05,1,39.0,129.0,0.0
2017-04-05,1,38.0,126.0,4.11
2017-04-05,1,38.0,127.0,0.3
2017-04-05,1,38.0,128.0,0.08
2017-04-05,1,38.0,129.0,0.03
2017-04-05,1,37.0,126.0,5.02
2017-04-05,1,37.0,127.0,1.15
2017-04-05,1,37.0,128.0,0.32
2017-04-05,1,37.0,129.0,0.27
